,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
24,False,/ndrZYPNv0jKMCO9Ne98vfNxTzkW.jpg,"[18, 53]",878375,en,On a Wing and a Prayer,"After their pilot dies unexpectedly mid-flight, passenger Doug White must safely land a plane and save his entire family from insurmountable danger.",94.828,/8GTJwaC2CeNa0Zg6QrPLwrfurpZ.jpg,2023-04-06,On a Wing and a Prayer,False,6.5,32
25,False,/rCZNtFhCId7zAMo68xyCEwnRvB.jpg,[18],901563,fr,Close,"Two thirteen year-olds have always been incredibly close but they drift apart after the intimacy of their relationship is questioned by schoolmates.  An emotionally transformative and unforgettable portrait of the intersection of friendship and love, identity and independence, and heartbreak and healing.",100.687,/54FGmbm9kJselaFPLRomXDuuCGK.jpg,2022-11-01,Close,False,7.8,344
26,False,/6A42xrhuyHboDRCsEOkMI0RZicS.jpg,[18],760099,en,Living,"London, 1953. Mr. Williams, a veteran civil servant, is an important cog within the city's bureaucracy as it struggles to rebuild in the aftermath of World War II. Buried under paperwork at the office and lonely at home, his life has long felt empty and meaningless. Then a devastating medical diagnosis forces him to take stock, and to try and grasp some fulfilment before it passes permanently beyond reach.",66.885,/ftUdaxguhUoPAtwTkSLNglAaqfd.jpg,2022-11-04,Living,False,7.1,171
27,False,/zZnsfR6BRqtxyLyAhsi2TMukEBx.jpg,"[16, 28, 80, 9648]",1047041,ja,名探偵コナン 黒鉄の魚影（サブマリン）,The 26th movie entry in the “Detective Conan” franchise.,92.178,/gWrZNGfGz68mBrVPn47cBMXPej3.jpg,2023-04-14,Detective Conan: Black Iron Submarine,False,6.4,6
28,False,/jENycYiYGr5NvMs789zj06JkW5l.jpg,"[35, 18]",497828,en,Triangle of Sadness,"A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy.",98.844,/k9eLozCgCed5FGTSdHu0bBElAV8.jpg,2022-09-18,Triangle of Sadness,False,7.2,1216
29,False,/pS4oSxn9g0PAzkWD5zrSOuRIgT6.jpg,"[35, 12, 14]",798286,en,Beau Is Afraid,A paranoid man embarks on an epic odyssey to get home to his mother.,80.623,/wgVkkjigF31r1nZV80uV0xNIoun.jpg,2023-04-14,Beau Is Afraid,False,7.0,26
30,False,/dxgkq6ZzFGPvQOGPUbBWXzp9vzm.jpg,"[12, 36, 18]",796185,fr,Les Trois Mousquetaires: D'Artagnan,"D'Artagnan, a spirited young Gascon, is left for dead after trying to save a noblewoman from being kidnapped. Once in Paris, he tries by all means to find his attackers, unaware that his quest will lead him to the very heart of a war where the future of France is at stake. Aided by King's Musketeers Athos, Porthos and Aramis, he faces the machinations of villainous Cardinal Richelieu and Milady de Winter, while falling in love with Constance, the Queen's confidante.",69.038,/hfExJPcbBtDeFDEb7I1By72Drlr.jpg,2023-04-05,The Three Musketeers: D'Artagnan,False,7.5,245
31,False,/a6OX0pzbcPHstcNPK3FSJGq8Sxp.jpg,"[16, 14, 12]",955644,en,Mia and Me: The Hero of Centopia,"Mia discovers her magic stone is part of an ancient prophecy and embarks on a thrilling journey to the farthest islands of Centopia to face a great evil, and shape her own destiny.",60.756,/a3ZpDsvNCQUOD7ApAs9y3mFwVU4.jpg,2022-05-26,Mia and Me: The Hero of Centopia,False,7.1,53
32,False,/sqhkXyMjB33EOUvZ5ffa1g0yjQ7.jpg,"[16, 28, 12, 18, 9648]",542507,ja,プリンセス・プリンシパル Crown Handler 第1章,"Control — the Commonwealth's covert ops group — suspects a double agent within the Kingdom's royal family and dispatches Ange and the rest of ""Team White Pigeon"" to discover the truth.  The first chapter of six-part film sequels for Princess Principal series.",59.271,/iD09UJgG3SIfmI28YsfzYwB6AZQ.jpg,2021-02-11,Princess Principal Crown Handler: Chapter 1,False,5.6,16
33,False,/6VtzCw8Wd9UWSA5FcXK6Kh2y5FE.jpg,"[53, 14, 27]",812488,es,Mete miedo,"Camila is a young member of an elite police unit. During an operation in a dangerous area, she turns up in the middle of a ritual, in which their members burnt themselves to death. She suffers severe burns all over her body and goes into a coma. In her long recovery, her friend Fatima, a criminal prosecutor, and her partner and ex-boyfriend Ángel will help her. But Camila acts strange, she is distant, emotionless. The albino, a female figure who is attached to her soul since the ritual episode, is here to play a game with the three of them.",46.022,/arb5afU36jYYmDvOWMW3i8Z4Tmd.jpg,2022-09-02,Don't Come Back Alive,False,5.8,28
